Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2330567	64900	26058	122340	117520	RP4-620E11.3	-	LPIN3	GIGYF2	LIPN3L|SMP2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330570	9470	26058	114856	117520	-	-	EIF4E2	GIGYF2	4E-LP|4EHP|EIF4EL3|IF4e	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330582	9129	51142	114577	119326	-	AAG10	PRPF3	CHCHD2	HPRP3|HPRP3P|PRP3|Prp3p|RP18|SNRNP90	C7orf17	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330609	26058	26037	117520	117503	-	-	GIGYF2	SIPA1L1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	E6TP1	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330773	23271	26058	116872	117520	RP11-93N17.1	-	CAMSAP2	GIGYF2	CAMSAP1L1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330822	23011	2629	116653	108899	-	-	RAB21	GBA	-	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330823	2629	84197	108899	123942	-	-	GBA	POMK	GBA1|GCB|GLUC	MDDGA12|MDDGC12|SGK196	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330861	26058	9759	117520	115106	-	-	GIGYF2	HDAC4	GYF2|PARK11|PERQ2|PERQ3|TNRC15	AHO3|BDMR|HA6116|HD4|HDAC-4|HDAC-A|HDACA	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2330974	65220	26058	122408	117520	RP1-283E3.6	-	NADK	GIGYF2	dJ283E3.1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331013	51474	26058	119559	117520	PP624	-	LIMA1	GIGYF2	EPLIN|SREBP3	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331055	26058	9223	117520	114655	-	RP11-88H12.2	GIGYF2	MAGI1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	AIP-3|AIP3|BAIAP1|BAP-1|BAP1|MAGI-1|Magi1d|TNRC19|WWP3	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331122	4836	23317	110899	116908	-	-	NMT1	DNAJC13	NMT	RME8	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331136	26058	10420	117520	115689	-	-	GIGYF2	TESK2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	-	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331157	2629	55207	108899	120503	-	-	GBA	ARL8B	GBA1|GCB|GLUC	ARL10C|Gie1	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331172	9201	26058	114635	117520	RP11-113P14.1	-	DCLK1	GIGYF2	CL1|CLICK1|DCAMKL1|DCDC3A|DCLK	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331316	2629	51109	108899	119298	-	CGI-82	GBA	RDH11	GBA1|GCB|GLUC	ARSDR1|CGI82|HCBP12|MDT1|PSDR1|RALR1|RDJCSS|SCALD|SDR7C1	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331355	26058	9462	117520	114848	-	RP4-593C16.1	GIGYF2	RASAL2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	NGAP	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331366	27332	26058	118145	117520	-	-	ZNF638	GIGYF2	NP220|ZFML|Zfp638	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331367	344558	26058	131307	117520	-	-	SH3RF3	GIGYF2	POSH2|SH3MD4	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331399	114880	26058	125381	117520	-	-	OSBPL6	GIGYF2	ORP6	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331464	84451	26058	124089	117520	RP5-862P8.2	-	KIAA1804	GIGYF2	MLK4|dJ862P8.3	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331528	2629	23344	108899	116927	-	-	GBA	ESYT1	GBA1|GCB|GLUC	FAM62A|MBC2	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331558	79109	26058	122551	117520	RP11-269P11.1	-	MAPKAP1	GIGYF2	JC310|MIP1|SIN1|SIN1b|SIN1g	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331658	7074	26058	112930	117520	-	-	TIAM1	GIGYF2	-	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331711	9128	51142	114576	119326	RP11-110L1.4	AAG10	PRPF4	CHCHD2	HPRP4|HPRP4P|PRP4|Prp4p|RP70|SNRNP60	C7orf17	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331803	51142	10189	119326	115486	AAG10	-	CHCHD2	ALYREF	C7orf17	ALY|ALY/REF|BEF|REF|THOC4	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331825	26058	10749	117520	115972	-	-	GIGYF2	KIF1C	GYF2|PARK11|PERQ2|PERQ3|TNRC15	LTXS1|SATX2|SAX2|SPAX2|SPG58	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331884	144100	26058	126828	117520	hCG_2040524	-	PLEKHA7	GIGYF2	-	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331890	90102	26058	124661	117520	-	-	PHLDB2	GIGYF2	LL5b|LL5beta	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331924	26115	26058	117559	117520	-	-	TANC2	GIGYF2	ROLSA|rols	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331941	5783	26058	111747	117520	-	-	PTPN13	GIGYF2	FAP-1|PNP1|PTP-BAS|PTP-BL|PTP1E|PTPL1|PTPLE|hPTP1E	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2331981	26058	89796	117520	124605	-	-	GIGYF2	NAV1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	POMFIL3|STEERIN1|UNC53H1	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2332062	56623	26058	121159	117520	-	-	INPP5E	GIGYF2	CORS1|CPD4|JBTS1|MORMS|PPI5PIV	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Boldt K (2016)	27173435	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2334359	6622	6622	112506	112506	-	-	SNCA	SNCA	NACP|PARK1|PARK4|PD1	NACP|PARK1|PARK4|PD1	Affinity Capture-Western	physical	Kleinknecht A (2016)	27341336	9606	9606	Low Throughput	-	-	-	dimer	-	BIOGRID
2334360	6622	853149	112506	33486	-	YGR234W	SNCA	YHB1	NACP|PARK1|PARK4|PD1	YHB4|L000002510	Synthetic Rescue	genetic	Kleinknecht A (2016)	27341336	9606	559292	Low Throughput	-	-	vegetative growth:wild type	Figure 5|Human alpha synuclein A30P mutant toxicity is suppressed by YHB1 deletion in yeast	-	BIOGRID
2337789	6622	853529	112506	33823	-	YJR066W	SNCA	TOR1	NACP|PARK1|PARK4|PD1	DRR1|phosphatidylinositol kinase-related protein kinase TOR1|L000002322	Synthetic Rescue	genetic	Guedes A (2017)	27109470	9606	559292	Low Throughput	-	-	chronological lifespan:wild type	Figure 2|TOR1 deletion increases lifespan of yeast expressing alpha-synuclein	-	BIOGRID
2337790	6622	853529	112506	33823	-	YJR066W	SNCA	TOR1	NACP|PARK1|PARK4|PD1	DRR1|phosphatidylinositol kinase-related protein kinase TOR1|L000002322	Phenotypic Suppression	genetic	Guedes A (2017)	27109470	9606	559292	Low Throughput	-	-	protein activity:wild type|protein/peptide accumulation:wild type	Figure 3|TOR1 deletion suppresses Sir2 levels and activity in yeast expressing alpha-synuclein	-	BIOGRID
2343411	25793	5705	117326	111678	LL22NC03-28H9.2	-	FBXO7	PSMC5	FBX|FBX07|FBX7|PARK15|PKPS	S8|SUG-1|SUG1|TBP10|TRIP1|p45|p45/SUG	Co-fractionation	physical	Vingill S (2016)	27497298	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2343412	25793	5693	117326	111666	LL22NC03-28H9.2	-	FBXO7	PSMB5	FBX|FBX07|FBX7|PARK15|PKPS	LMPX|MB1|X	Co-fractionation	physical	Vingill S (2016)	27497298	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2345606	4544	55737	110640	120855	-	TCCCTA00141	MTNR1B	VPS35	FGQTL2|MEL-1B-R|MT2	MEM3|PARK17	Reconstituted Complex	physical	Benleulmi-Chaachoua A (2016)	26514267	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2345614	4543	29058	110639	118834	-	RP5-1116H23.2	MTNR1A	TMEM230	MEL-1A-R|MT1	C20orf30|HSPC274|dJ1116H23.2.1	Two-hybrid	physical	Benleulmi-Chaachoua A (2016)	26514267	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2345670	4544	29058	110640	118834	-	RP5-1116H23.2	MTNR1B	TMEM230	FGQTL2|MEL-1B-R|MT2	C20orf30|HSPC274|dJ1116H23.2.1	Two-hybrid	physical	Benleulmi-Chaachoua A (2016)	26514267	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2346699	1540	1981	107920	108296	HSPC057	-	CYLD	EIF4G1	BRSS|CDMT|CYLD1|CYLDI|EAC|MFT|MFT1|SBS|TEM|USPL2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Elliott PR (2016)	27591049	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2347138	1540	23317	107920	116908	HSPC057	-	CYLD	DNAJC13	BRSS|CDMT|CYLD1|CYLDI|EAC|MFT|MFT1|SBS|TEM|USPL2	RME8	Affinity Capture-MS	physical	Elliott PR (2016)	27591049	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2347458	120892	26118	125700	117560	-	-	LRRK2	WSB1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	SWIP1|WSB-1	Affinity Capture-Western	physical	Nucifora FC (2016)	27273569	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2347459	26118	120892	117560	125700	-	-	WSB1	LRRK2	SWIP1|WSB-1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	Affinity Capture-Western	physical	Nucifora FC (2016)	27273569	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2347463	26118	120892	117560	125700	-	-	WSB1	LRRK2	SWIP1|WSB-1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	Biochemical Activity	physical	Nucifora FC (2016)	27273569	9606	9606	Low Throughput	-	Ubiquitination	-	E2: UBE2D2	-	BIOGRID
2361280	1738	1981	108082	108296	tcag7.39	-	DLD	EIF4G1	DLDD|DLDH|E3|GCSL|LAD|PHE3	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.000124144	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361356	1743	7345	108087	113192	-	-	DLST	UCHL1	DLTS	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00131803	-	-	HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361480	1743	1981	108087	108296	-	-	DLST	EIF4G1	DLTS	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.000183815	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361592	10059	11315	115370	116446	-	CTA-215D11.1	DNM1L	PARK7	DLP1|DRP1|DVLP|DYMPLE|EMPF|HDYNIV	DJ-1|DJ1|HEL-S-67p	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00161051	-	-	HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361786	11315	9967	116446	115292	CTA-215D11.1	-	PARK7	THRAP3	DJ-1|DJ1|HEL-S-67p	TRAP150	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0247343	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361787	11315	10189	116446	115486	CTA-215D11.1	-	PARK7	ALYREF	DJ-1|DJ1|HEL-S-67p	ALY|ALY/REF|BEF|REF|THOC4	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0189659	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361788	11315	144097	116446	126827	CTA-215D11.1	-	PARK7	C11orf84	DJ-1|DJ1|HEL-S-67p	-	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0167296	-	-	HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361789	11315	9774	116446	115118	CTA-215D11.1	-	PARK7	BCLAF1	DJ-1|DJ1|HEL-S-67p	BTF|bK211L9.1	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.013449	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361790	11315	1627	116446	107995	CTA-215D11.1	-	PARK7	DBN1	DJ-1|DJ1|HEL-S-67p	D0S117E	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00887993	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361791	11315	26986	116446	117939	CTA-215D11.1	-	PARK7	PABPC1	DJ-1|DJ1|HEL-S-67p	PAB1|PABP|PABP1|PABPC2|PABPL1	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00884294	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361792	11315	10921	116446	116125	CTA-215D11.1	-	PARK7	RNPS1	DJ-1|DJ1|HEL-S-67p	E5.1	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00737588	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361793	11315	26292	116446	117673	CTA-215D11.1	-	PARK7	MYCBP	DJ-1|DJ1|HEL-S-67p	AMY-1	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0072804	-	-	HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361794	11315	26135	116446	117571	CTA-215D11.1	CGI-55	PARK7	SERBP1	DJ-1|DJ1|HEL-S-67p	CHD3IP|HABP4L|PAI-RBP1|PAIRBP1	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00551383	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361795	11315	7295	116446	113146	CTA-215D11.1	RP11-427L11.1	PARK7	TXN	DJ-1|DJ1|HEL-S-67p	TRDX|TRX|TRX1	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0055126	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361796	11315	29766	116446	118899	CTA-215D11.1	-	PARK7	TMOD3	DJ-1|DJ1|HEL-S-67p	UTMOD	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00523007	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361797	11315	10627	116446	115871	CTA-215D11.1	-	PARK7	MYL12A	DJ-1|DJ1|HEL-S-67p	HEL-S-24|MLC-2B|MLCB|MRCL3|MRLC3|MYL2B	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00468086	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361798	11315	5495	116446	111490	CTA-215D11.1	-	PARK7	PPM1B	DJ-1|DJ1|HEL-S-67p	PP2C-beta|PP2C-beta-X|PP2CB|PP2CBETA|PPC2BETAX	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0045315	-	-	HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361799	11315	7167	116446	113020	CTA-215D11.1	-	PARK7	TPI1	DJ-1|DJ1|HEL-S-67p	HEL-S-49|TIM|TPI|TPID	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00393294	-	-	HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361800	11315	375	116446	106870	CTA-215D11.1	-	PARK7	ARF1	DJ-1|DJ1|HEL-S-67p	-	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0035378	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
2361801	11315	7529	116446	113361	CTA-215D11.1	RP1-148E22.1	PARK7	YWHAB	DJ-1|DJ1|HEL-S-67p	GW128|HEL-S-1|HS1|KCIP-1|YWHAA	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.0030483	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361802	11315	26097	116446	117547	CTA-215D11.1	HT031	PARK7	CHTOP	DJ-1|DJ1|HEL-S-67p	C1orf77|FL-SRAG|FOP|SRAG|SRAG-3|SRAG-5|pp7704	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00302372	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361803	11315	51474	116446	119559	CTA-215D11.1	PP624	PARK7	LIMA1	DJ-1|DJ1|HEL-S-67p	EPLIN|SREBP3	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00296396	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID
2361804	11315	9588	116446	114956	CTA-215D11.1	-	PARK7	PRDX6	DJ-1|DJ1|HEL-S-67p	1-Cys|AOP2|HEL-S-128m|NSGPx|PRX|aiPLA2|p29	Affinity Capture-MS	physical	Malty RH (2017)	29128334	9606	9606	High Throughput	0.00285867	-	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID
